Soort,Gebied,Jaar,Aantal,TypeGebied,Doel
Blauwborst,Wijmeers-noord,2012,0,Sigma,550
Blauwborst,Wijmeers-noord,2013,0,Sigma,550
Blauwborst,Wijmeers-noord,2014,0,Sigma,550
Blauwborst,Wijmeers-noord,2015,0,Sigma,550
Blauwborst,Wijmeers-noord,2016,0,Sigma,550
Blauwborst,Wijmeers-noord,2017,0,Sigma,550
Blauwborst,Wijmeers-noord,2018,0,Sigma,550
Blauwborst,Wijmeers-noord,2019,0,Sigma,550
Blauwborst,Wijmeers-noord,2020,0,Sigma,550
Blauwborst,Wijmeers-noord,2021,20,Sigma,550
Blauwborst,Wijmeers-noord,2022,20,Sigma,550
Blauwborst,Wijmeers-noord,2023,20,Sigma,550
Blauwborst,Wijmeers-zuid,2005,0,Sigma,550
Blauwborst,Wijmeers-zuid,2006,0,Sigma,550
Blauwborst,Wijmeers-zuid,2007,0,Sigma,550
Blauwborst,Wijmeers-zuid,2008,0,Sigma,550
Blauwborst,Wijmeers-zuid,2009,0,Sigma,550
Blauwborst,Wijmeers-zuid,2010,0,Sigma,550
Blauwborst,Wijmeers-zuid,2011,0,Sigma,550
Blauwborst,Wijmeers-zuid,2012,0,Sigma,550
Blauwborst,Wijmeers-zuid,2013,0,Sigma,550
Blauwborst,Wijmeers-zuid,2014,0,Sigma,550
Blauwborst,Wijmeers-zuid,2015,0,Sigma,550
Blauwborst,Wijmeers-zuid,2016,0,Sigma,550
Blauwborst,Wijmeers-zuid,2017,0,Sigma,550
Blauwborst,Wijmeers-zuid,2018,0,Sigma,550
Blauwborst,Wijmeers-zuid,2019,0,Sigma,550
Blauwborst,Wijmeers-zuid,2020,0,Sigma,550
Blauwborst,Wijmeers-zuid,2021,10,Sigma,550
Blauwborst,Wijmeers-zuid,2022,10,Sigma,550
Blauwborst,Wijmeers-zuid,2023,10,Sigma,550
Blauwborst,Zennegat,2005,4,Sigma,550
Blauwborst,Zennegat,2006,4,Sigma,550
Blauwborst,Zennegat,2007,4,Sigma,550
Blauwborst,Zennegat,2008,4,Sigma,550
Blauwborst,Zennegat,2009,4,Sigma,550
Blauwborst,Zennegat,2010,4,Sigma,550
Blauwborst,Zennegat,2011,4,Sigma,550
Blauwborst,Zennegat,2012,4,Sigma,550
Blauwborst,Zennegat,2013,4,Sigma,550
Blauwborst,Zennegat,2014,4,Sigma,550
Blauwborst,Zennegat,2015,4,Sigma,550
Blauwborst,Zennegat,2016,4,Sigma,550
Blauwborst,Zennegat,2017,16,Sigma,550
Blauwborst,Zennegat,2018,17,Sigma,550
Blauwborst,Zennegat,2019,20,Sigma,550
Blauwborst,Zennegat,2020,22,Sigma,550
Blauwborst,Zennegat,2021,20,Sigma,550
Blauwborst,Zennegat,2022,19,Sigma,550
Blauwborst,Zennegat,2023,17,Sigma,550
Blauwborst,Zuidelijk eiland,2005,0,Vallei buiten Sigma,550
Blauwborst,Zuidelijk eiland,2006,0,Vallei buiten Sigma,550
Blauwborst,Zuidelijk eiland,2007,0,Vallei buiten Sigma,550
Blauwborst,Zuidelijk eiland,2008,0,Vallei buiten Sigma,550
Blauwborst,Zuidelijk eiland,2009,0,Vallei buiten Sigma,550
Blauwborst,Zuidelijk eiland,2010,0,Vallei buiten Sigma,550
Blauwborst,Zuidelijk eiland,2011,0,Vallei buiten Sigma,550
Blauwborst,Zuidelijk eiland,2012,0,Vallei buiten Sigma,550
Blauwborst,Zuidelijk eiland,2013,0,Vallei buiten Sigma,550
Blauwborst,Zuidelijk eiland,2014,0,Vallei buiten Sigma,550
Blauwborst,Zuidelijk eiland,2015,0,Vallei buiten Sigma,550
Blauwborst,Zuidelijk eiland,2016,0,Vallei buiten Sigma,550
Blauwborst,Zuidelijk eiland,2017,0,Vallei buiten Sigma,550
Blauwborst,Zuidelijk eiland,2018,0,Vallei buiten Sigma,550
Blauwborst,Zuidelijk eiland,2019,0,Vallei buiten Sigma,550
Blauwborst,Zuidelijk eiland,2020,0,Vallei buiten Sigma,550
Blauwborst,Zuidelijk eiland,2021,0,Vallei buiten Sigma,550
Blauwborst,Zuidelijk eiland,2022,0,Vallei buiten Sigma,550
Blauwborst,Zuidelijk eiland,2023,0,Vallei buiten Sigma,550
Dodaars,Beneden Nete,2005,0,Sigma,50
Dodaars,Beneden Nete,2006,0,Sigma,50
Dodaars,Beneden Nete,2007,0,Sigma,50
Dodaars,Beneden Nete,2008,0,Sigma,50
Dodaars,Beneden Nete,2009,0,Sigma,50
Dodaars,Beneden Nete,2010,0,Sigma,50
Dodaars,Beneden Nete,2011,0,Sigma,50
Dodaars,Beneden Nete,2012,0,Sigma,50
Dodaars,Beneden Nete,2013,0,Sigma,50
Dodaars,Beneden Nete,2014,0,Sigma,50
Dodaars,Beneden Nete,2015,0,Sigma,50
Dodaars,Beneden Nete,2016,0,Sigma,50
Dodaars,Beneden Nete,2017,0,Sigma,50
Dodaars,Beneden Nete,2018,0,Sigma,50
Dodaars,Beneden Nete,2019,0,Sigma,50
Dodaars,Beneden Nete,2020,0,Sigma,50
Dodaars,Beneden Nete,2021,0,Sigma,50
Dodaars,Beneden Nete,2022,11,Sigma,50
Dodaars,Beneden Nete,2023,6,Sigma,50
Dodaars,Bergenmeersen,2005,0,Sigma,50
Dodaars,Bergenmeersen,2006,0,Sigma,50
Dodaars,Bergenmeersen,2007,0,Sigma,50
Dodaars,Bergenmeersen,2008,0,Sigma,50
Dodaars,Bergenmeersen,2009,0,Sigma,50
Dodaars,Bergenmeersen,2010,0,Sigma,50
Dodaars,Bergenmeersen,2011,0,Sigma,50
Dodaars,Bergenmeersen,2012,0,Sigma,50
Dodaars,Bergenmeersen,2013,0,Sigma,50
Dodaars,Bergenmeersen,2014,0,Sigma,50
Dodaars,Bergenmeersen,2015,0,Sigma,50
Dodaars,Bergenmeersen,2016,0,Sigma,50
Dodaars,Bergenmeersen,2017,0,Sigma,50
Dodaars,Bergenmeersen,2018,0,Sigma,50
Dodaars,Bergenmeersen,2019,0,Sigma,50
Dodaars,Bergenmeersen,2020,0,Sigma,50
Dodaars,Bergenmeersen,2021,0,Sigma,50
Dodaars,Bergenmeersen,2022,0,Sigma,50
Dodaars,Bergenmeersen,2023,0,Sigma,50
Dodaars,Blokkersdijk,2005,4,BD,50
Dodaars,Blokkersdijk,2006,4,BD,50
Dodaars,Blokkersdijk,2007,5,BD,50
Dodaars,Blokkersdijk,2008,6,BD,50
Dodaars,Blokkersdijk,2009,6,BD,50
Dodaars,Blokkersdijk,2010,6,BD,50
Dodaars,Blokkersdijk,2011,4,BD,50
Dodaars,Blokkersdijk,2012,6,BD,50
Dodaars,Blokkersdijk,2013,6,BD,50
Dodaars,Blokkersdijk,2014,7,BD,50
Dodaars,Blokkersdijk,2015,6,BD,50
Dodaars,Blokkersdijk,2016,7,BD,50
Dodaars,Blokkersdijk,2017,6,BD,50
Dodaars,Blokkersdijk,2018,10,BD,50
Dodaars,Blokkersdijk,2019,6,BD,50
Dodaars,Blokkersdijk,2020,8,BD,50
Dodaars,Blokkersdijk,2021,5,BD,50
Dodaars,Blokkersdijk,2022,6,BD,50
Dodaars,Blokkersdijk,2023,4,BD,50
Dodaars,Burchtse Weel,2005,0,Sigma,50
Dodaars,Burchtse Weel,2006,0,Sigma,50
Dodaars,Burchtse Weel,2007,0,Sigma,50
Dodaars,Burchtse Weel,2008,0,Sigma,50
Dodaars,Burchtse Weel,2009,0,Sigma,50
Dodaars,Burchtse Weel,2010,0,Sigma,50
Dodaars,Burchtse Weel,2011,0,Sigma,50
Dodaars,Burchtse Weel,2012,0,Sigma,50
Dodaars,Burchtse Weel,2013,0,Sigma,50
Dodaars,Burchtse Weel,2014,0,Sigma,50
Dodaars,Burchtse Weel,2015,0,Sigma,50
Dodaars,Burchtse Weel,2016,0,Sigma,50
Dodaars,Burchtse Weel,2017,0,Sigma,50
Dodaars,Burchtse Weel,2018,0,Sigma,50
Dodaars,Burchtse Weel,2019,0,Sigma,50
Dodaars,Burchtse Weel,2020,0,Sigma,50
Dodaars,Burchtse Weel,2021,0,Sigma,50
Dodaars,Burchtse Weel,2022,0,Sigma,50
Dodaars,Burchtse Weel,2023,0,Sigma,50
Dodaars,Doelpolder-noord,2005,0,Sigma_LO,50
Dodaars,Doelpolder-noord,2006,0,Sigma_LO,50
Dodaars,Doelpolder-noord,2007,0,Sigma_LO,50
Dodaars,Doelpolder-noord,2008,0,Sigma_LO,50
Dodaars,Doelpolder-noord,2009,0,Sigma_LO,50
Dodaars,Doelpolder-noord,2010,0,Sigma_LO,50
Dodaars,Doelpolder-noord,2011,0,Sigma_LO,50
Dodaars,Doelpolder-noord,2012,0,Sigma_LO,50
Dodaars,Doelpolder-noord,2013,0,Sigma_LO,50
Dodaars,Doelpolder-noord,2014,0,Sigma_LO,50
Dodaars,Doelpolder-noord,2015,0,Sigma_LO,50
Dodaars,Doelpolder-noord,2016,0,Sigma_LO,50
Dodaars,Doelpolder-noord,2017,0,Sigma_LO,50
Dodaars,Doelpolder-noord,2018,0,Sigma_LO,50
Dodaars,Doelpolder-noord,2019,0,Sigma_LO,50
Dodaars,Doelpolder-noord,2020,0,Sigma_LO,50
Dodaars,Doelpolder-noord,2021,0,Sigma_LO,50
Dodaars,Doelpolder-noord,2022,0,Sigma_LO,50
Dodaars,Doelpolder-noord,2023,2,Sigma_LO,50
Dodaars,Donkmeer,2005,0,Vallei buiten Sigma,50
Dodaars,Donkmeer,2006,0,Vallei buiten Sigma,50
Dodaars,Donkmeer,2007,0,Vallei buiten Sigma,50
Dodaars,Donkmeer,2008,0,Vallei buiten Sigma,50
Dodaars,Donkmeer,2009,0,Vallei buiten Sigma,50
Dodaars,Donkmeer,2010,0,Vallei buiten Sigma,50
Dodaars,Donkmeer,2011,0,Vallei buiten Sigma,50
Dodaars,Donkmeer,2012,0,Vallei buiten Sigma,50
Dodaars,Donkmeer,2013,0,Vallei buiten Sigma,50
Dodaars,Donkmeer,2014,0,Vallei buiten Sigma,50
Dodaars,Donkmeer,2015,0,Vallei buiten Sigma,50
Dodaars,Donkmeer,2016,0,Vallei buiten Sigma,50
Dodaars,Donkmeer,2017,0,Vallei buiten Sigma,50
Dodaars,Donkmeer,2018,0,Vallei buiten Sigma,50
Dodaars,Donkmeer,2019,0,Vallei buiten Sigma,50
Dodaars,Donkmeer,2020,0,Vallei buiten Sigma,50
Dodaars,Donkmeer,2021,3.5,Vallei buiten Sigma,50
Dodaars,Donkmeer,2022,3.5,Vallei buiten Sigma,50
Dodaars,Donkmeer,2023,3.5,Vallei buiten Sigma,50
Dodaars,Durmemeersen,2005,0,Vallei buiten Sigma,50
Dodaars,Durmemeersen,2006,0,Vallei buiten Sigma,50
Dodaars,Durmemeersen,2007,0,Vallei buiten Sigma,50
Dodaars,Durmemeersen,2008,0,Vallei buiten Sigma,50
Dodaars,Durmemeersen,2009,0,Vallei buiten Sigma,50
Dodaars,Durmemeersen,2010,0,Vallei buiten Sigma,50
Dodaars,Durmemeersen,2011,0,Vallei buiten Sigma,50
Dodaars,Durmemeersen,2012,0,Vallei buiten Sigma,50
Dodaars,Durmemeersen,2013,0,Vallei buiten Sigma,50
Dodaars,Durmemeersen,2014,0,Vallei buiten Sigma,50
Dodaars,Durmemeersen,2015,0,Vallei buiten Sigma,50
Dodaars,Durmemeersen,2016,0,Vallei buiten Sigma,50
Dodaars,Durmemeersen,2017,0,Vallei buiten Sigma,50
Dodaars,Durmemeersen,2018,0,Vallei buiten Sigma,50
Dodaars,Durmemeersen,2019,0,Vallei buiten Sigma,50
Dodaars,Durmemeersen,2020,0,Vallei buiten Sigma,50
Dodaars,Durmemeersen,2021,1,Vallei buiten Sigma,50
Dodaars,Durmemeersen,2022,1,Vallei buiten Sigma,50
Dodaars,Durmemeersen,2023,1,Vallei buiten Sigma,50
Dodaars,Gebieden vzwDurme,2005,0,Vallei buiten Sigma,50
Dodaars,Gebieden vzwDurme,2006,0,Vallei buiten Sigma,50
Dodaars,Gebieden vzwDurme,2007,0,Vallei buiten Sigma,50
Dodaars,Gebieden vzwDurme,2008,0,Vallei buiten Sigma,50
Dodaars,Gebieden vzwDurme,2009,0,Vallei buiten Sigma,50
Dodaars,Gebieden vzwDurme,2010,0,Vallei buiten Sigma,50
Dodaars,Gebieden vzwDurme,2011,0,Vallei buiten Sigma,50
Dodaars,Gebieden vzwDurme,2012,0,Vallei buiten Sigma,50
Dodaars,Gebieden vzwDurme,2013,0,Vallei buiten Sigma,50
Dodaars,Gebieden vzwDurme,2014,0,Vallei buiten Sigma,50
Dodaars,Gebieden vzwDurme,2015,0,Vallei buiten Sigma,50
Dodaars,Gebieden vzwDurme,2016,0,Vallei buiten Sigma,50
Dodaars,Gebieden vzwDurme,2017,0,Vallei buiten Sigma,50
Dodaars,Gebieden vzwDurme,2018,0,Vallei buiten Sigma,50
Dodaars,Gebieden vzwDurme,2019,0,Vallei buiten Sigma,50
Dodaars,Gebieden vzwDurme,2020,0,Vallei buiten Sigma,50
Dodaars,Gebieden vzwDurme,2021,0,Vallei buiten Sigma,50
Dodaars,Gebieden vzwDurme,2022,0,Vallei buiten Sigma,50
Dodaars,Gebieden vzwDurme,2023,0,Vallei buiten Sigma,50
Dodaars,Gentbrugse meersen,2005,0,Vallei buiten Sigma,50
Dodaars,Gentbrugse meersen,2006,0,Vallei buiten Sigma,50
Dodaars,Gentbrugse meersen,2007,0,Vallei buiten Sigma,50
Dodaars,Gentbrugse meersen,2008,0,Vallei buiten Sigma,50
Dodaars,Gentbrugse meersen,2009,0,Vallei buiten Sigma,50
Dodaars,Gentbrugse meersen,2010,0,Vallei buiten Sigma,50
Dodaars,Gentbrugse meersen,2011,0,Vallei buiten Sigma,50
Dodaars,Gentbrugse meersen,2012,0,Vallei buiten Sigma,50
Dodaars,Gentbrugse meersen,2013,0,Vallei buiten Sigma,50
Dodaars,Gentbrugse meersen,2014,0,Vallei buiten Sigma,50
Dodaars,Gentbrugse meersen,2015,0,Vallei buiten Sigma,50
Dodaars,Gentbrugse meersen,2016,0,Vallei buiten Sigma,50
Dodaars,Gentbrugse meersen,2017,0,Vallei buiten Sigma,50
Dodaars,Gentbrugse meersen,2018,0,Vallei buiten Sigma,50
Dodaars,Gentbrugse meersen,2019,0,Vallei buiten Sigma,50
Dodaars,Gentbrugse meersen,2020,0,Vallei buiten Sigma,50
Dodaars,Gentbrugse meersen,2021,0,Vallei buiten Sigma,50
Dodaars,Gentbrugse meersen,2022,0,Vallei buiten Sigma,50
Dodaars,Gentbrugse meersen,2023,0,Vallei buiten Sigma,50
Dodaars,Groot Broek,2005,0,Sigma,50
Dodaars,Groot Broek,2006,0,Sigma,50
Dodaars,Groot Broek,2007,0,Sigma,50
Dodaars,Groot Broek,2008,0,Sigma,50
Dodaars,Groot Broek,2009,0,Sigma,50
Dodaars,Groot Broek,2010,0,Sigma,50
Dodaars,Groot Broek,2011,0,Sigma,50
Dodaars,Groot Broek,2012,0,Sigma,50
Dodaars,Groot Broek,2013,0,Sigma,50
Dodaars,Groot Broek,2014,0,Sigma,50
Dodaars,Groot Broek,2015,0,Sigma,50
Dodaars,Groot Broek,2016,0,Sigma,50
Dodaars,Groot Broek,2017,0,Sigma,50
Dodaars,Groot Broek,2018,0,Sigma,50
Dodaars,Groot Broek,2019,0,Sigma,50
Dodaars,Groot Broek,2020,0,Sigma,50
Dodaars,Groot Broek,2021,2,Sigma,50
Dodaars,Groot Broek,2022,2,Sigma,50
Dodaars,Groot Broek,2023,2,Sigma,50
Dodaars,Groot buitenschoor,2005,0,Estuarium buiten Sigma,50
Dodaars,Groot buitenschoor,2006,0,Estuarium buiten Sigma,50
Dodaars,Groot buitenschoor,2007,0,Estuarium buiten Sigma,50
Dodaars,Groot buitenschoor,2008,0,Estuarium buiten Sigma,50
Dodaars,Groot buitenschoor,2009,0,Estuarium buiten Sigma,50
Dodaars,Groot buitenschoor,2010,0,Estuarium buiten Sigma,50
Dodaars,Groot buitenschoor,2011,0,Estuarium buiten Sigma,50
Dodaars,Groot buitenschoor,2012,0,Estuarium buiten Sigma,50
Dodaars,Groot buitenschoor,2013,0,Estuarium buiten Sigma,50
Dodaars,Groot buitenschoor,2014,0,Estuarium buiten Sigma,50
Dodaars,Groot buitenschoor,2015,0,Estuarium buiten Sigma,50
Dodaars,Groot buitenschoor,2016,0,Estuarium buiten Sigma,50
Dodaars,Groot buitenschoor,2017,0,Estuarium buiten Sigma,50
Dodaars,Groot buitenschoor,2018,0,Estuarium buiten Sigma,50
Dodaars,Groot buitenschoor,2019,0,Estuarium buiten Sigma,50
Dodaars,Groot buitenschoor,2020,0,Estuarium buiten Sigma,50
Dodaars,Groot buitenschoor,2021,0,Estuarium buiten Sigma,50
Dodaars,Groot buitenschoor,2022,0,Estuarium buiten Sigma,50
Dodaars,Groot buitenschoor,2023,0,Estuarium buiten Sigma,50
Dodaars,Grote Wal,2005,0,Sigma,50
Dodaars,Grote Wal,2006,0,Sigma,50
Dodaars,Grote Wal,2007,0,Sigma,50
Dodaars,Grote Wal,2008,0,Sigma,50
Dodaars,Grote Wal,2009,0,Sigma,50
Dodaars,Grote Wal,2010,0,Sigma,50
Dodaars,Grote Wal,2011,0,Sigma,50
Dodaars,Grote Wal,2012,0,Sigma,50
Dodaars,Grote Wal,2013,0,Sigma,50
Dodaars,Grote Wal,2014,0,Sigma,50
Dodaars,Grote Wal,2015,0,Sigma,50
Dodaars,Grote Wal,2016,0,Sigma,50
Dodaars,Grote Wal,2017,0,Sigma,50
Dodaars,Grote Wal,2018,0,Sigma,50
Dodaars,Grote Wal,2019,0,Sigma,50
Dodaars,Grote Wal,2020,0,Sigma,50
Dodaars,Grote Wal,2021,0,Sigma,50
Dodaars,Grote Wal,2022,28,Sigma,50
Dodaars,Grote Wal,2023,39,Sigma,50
Dodaars,Grote vijver - deel 1,2005,0,Sigma,50
Dodaars,Grote vijver - deel 1,2006,0,Sigma,50
Dodaars,Grote vijver - deel 1,2007,0,Sigma,50
Dodaars,Grote vijver - deel 1,2008,0,Sigma,50
Dodaars,Grote vijver - deel 1,2009,0,Sigma,50
Dodaars,Grote vijver - deel 1,2010,0,Sigma,50
Dodaars,Grote vijver - deel 1,2011,0,Sigma,50
Dodaars,Grote vijver - deel 1,2012,0,Sigma,50
Dodaars,Grote vijver - deel 1,2013,0,Sigma,50
Dodaars,Grote vijver - deel 1,2014,0,Sigma,50
Dodaars,Grote vijver - deel 1,2015,0,Sigma,50
Dodaars,Grote vijver - deel 1,2016,0,Sigma,50
Dodaars,Grote vijver - deel 1,2017,0,Sigma,50
Dodaars,Grote vijver - deel 1,2018,0,Sigma,50
Dodaars,Grote vijver - deel 1,2019,0,Sigma,50
